"ROIName","Subject","Contrast","nVoxels","SignalChange"
13,"426_FED_20161215c_3T2_PL2017","SamePath-SameAll",244,-0.999097
13,"426_FED_20161215c_3T2_PL2017","SameAg-SameAll",244,0.008239
14,"334_FED_20161221a_3T2_PL2017","SameAll",134,0.282814
14,"334_FED_20161221a_3T2_PL2017","SameMan",134,0.212393
14,"334_FED_20161221a_3T2_PL2017","SamePath",134,0.127482
14,"334_FED_20161221a_3T2_PL2017","SameAg",134,-0.083426
14,"334_FED_20161221a_3T2_PL2017","DiffAll",134,-0.359636
14,"334_FED_20161221a_3T2_PL2017","Cont",134,0.24828
14,"334_FED_20161221a_3T2_PL2017","DiffAll-Cont",134,-0.607916
14,"334_FED_20161221a_3T2_PL2017","SameMan-Cont",134,-0.035888
14,"334_FED_20161221a_3T2_PL2017","SamePath-Cont",134,-0.120798
14,"334_FED_20161221a_3T2_PL2017","SameAg-Cont",134,-0.331706
14,"334_FED_20161221a_3T2_PL2017","SameAll-Cont",134,0.034534
14,"334_FED_20161221a_3T2_PL2017","All-Cont",134,-0.212355
14,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAll",134,-0.64245
14,"334_FED_20161221a_3T2_PL2017","DiffAll-SameMan",134,-0.572029
14,"334_FED_20161221a_3T2_PL2017","DiffAll-SamePath",134,-0.487118
14,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAg",134,-0.276211
14,"334_FED_20161221a_3T2_PL2017","SameMan-SameAll",134,-0.070422
14,"334_FED_20161221a_3T2_PL2017","SamePath-SameAll",134,-0.155332
14,"334_FED_20161221a_3T2_PL2017","SameAg-SameAll",134,-0.36624
14,"479_FED_20161228d_3T2_PL2017","SameAll",134,-0.044066
14,"479_FED_20161228d_3T2_PL2017","SameMan",134,-0.300459
14,"479_FED_20161228d_3T2_PL2017","SamePath",134,0.016123
14,"479_FED_20161228d_3T2_PL2017","SameAg",134,0.432008
14,"479_FED_20161228d_3T2_PL2017","DiffAll",134,-0.452248
14,"479_FED_20161228d_3T2_PL2017","Cont",134,-0.313265
14,"479_FED_20161228d_3T2_PL2017","DiffAll-Cont",134,-0.138983
14,"479_FED_20161228d_3T2_PL2017","SameMan-Cont",134,0.012806
14,"479_FED_20161228d_3T2_PL2017","SamePath-Cont",134,0.329388
14,"479_FED_20161228d_3T2_PL2017","SameAg-Cont",134,0.745273
14,"479_FED_20161228d_3T2_PL2017","SameAll-Cont",134,0.269199
14,"479_FED_20161228d_3T2_PL2017","All-Cont",134,0.243537
14,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAll",134,-0.408182
14,"479_FED_20161228d_3T2_PL2017","DiffAll-SameMan",134,-0.151789
14,"479_FED_20161228d_3T2_PL2017","DiffAll-SamePath",134,-0.468371
14,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAg",134,-0.884256
14,"479_FED_20161228d_3T2_PL2017","SameMan-SameAll",134,-0.256393
14,"479_FED_20161228d_3T2_PL2017","SamePath-SameAll",134,0.060189
14,"479_FED_20161228d_3T2_PL2017","SameAg-SameAll",134,0.476074
14,"522_FED_20161228e_3T2_PL2017","SameAll",134,0.258752
14,"522_FED_20161228e_3T2_PL2017","SameMan",134,0.32315
14,"522_FED_20161228e_3T2_PL2017","SamePath",134,0.228239
14,"522_FED_20161228e_3T2_PL2017","SameAg",134,0.183723
14,"522_FED_20161228e_3T2_PL2017","DiffAll",134,0.214843
14,"522_FED_20161228e_3T2_PL2017","Cont",134,0.52361
14,"522_FED_20161228e_3T2_PL2017","DiffAll-Cont",134,-0.308767
14,"522_FED_20161228e_3T2_PL2017","SameMan-Cont",134,-0.20046
14,"522_FED_20161228e_3T2_PL2017","SamePath-Cont",134,-0.295371
14,"522_FED_20161228e_3T2_PL2017","SameAg-Cont",134,-0.339887
14,"522_FED_20161228e_3T2_PL2017","SameAll-Cont",134,-0.264858
14,"522_FED_20161228e_3T2_PL2017","All-Cont",134,-0.281868
14,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAll",134,-0.043909
14,"522_FED_20161228e_3T2_PL2017","DiffAll-SameMan",134,-0.108306
14,"522_FED_20161228e_3T2_PL2017","DiffAll-SamePath",134,-0.013396
14,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAg",134,0.03112
14,"522_FED_20161228e_3T2_PL2017","SameMan-SameAll",134,0.064398
14,"522_FED_20161228e_3T2_PL2017","SamePath-SameAll",134,-0.030513
14,"522_FED_20161228e_3T2_PL2017","SameAg-SameAll",134,-0.075029
14,"516_FED_20161217a_3T2_PL2017","SameAll",134,0.222632
14,"516_FED_20161217a_3T2_PL2017","SameMan",134,0.345234
14,"516_FED_20161217a_3T2_PL2017","SamePath",134,0.333429
14,"516_FED_20161217a_3T2_PL2017","SameAg",134,0.721761
14,"516_FED_20161217a_3T2_PL2017","DiffAll",134,0.531108
14,"516_FED_20161217a_3T2_PL2017","Cont",134,0.160299
14,"516_FED_20161217a_3T2_PL2017","DiffAll-Cont",134,0.370809
14,"516_FED_20161217a_3T2_PL2017","SameMan-Cont",134,0.184935
14,"516_FED_20161217a_3T2_PL2017","SamePath-Cont",134,0.173129
14,"516_FED_20161217a_3T2_PL2017","SameAg-Cont",134,0.561462
14,"516_FED_20161217a_3T2_PL2017","SameAll-Cont",134,0.062333
14,"516_FED_20161217a_3T2_PL2017","All-Cont",134,0.270533
14,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAll",134,0.308477
14,"516_FED_20161217a_3T2_PL2017","DiffAll-SameMan",134,0.185875
14,"516_FED_20161217a_3T2_PL2017","DiffAll-SamePath",134,0.19768
14,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAg",134,-0.190652
14,"516_FED_20161217a_3T2_PL2017","SameMan-SameAll",134,0.122602
14,"516_FED_20161217a_3T2_PL2017","SamePath-SameAll",134,0.110797
14,"516_FED_20161217a_3T2_PL2017","SameAg-SameAll",134,0.499129
14,"424_FED_20161228c_3T2_PL2017","SameAll",134,-0.181209
14,"424_FED_20161228c_3T2_PL2017","SameMan",134,-0.111859
14,"424_FED_20161228c_3T2_PL2017","SamePath",134,-0.13695
14,"424_FED_20161228c_3T2_PL2017","SameAg",134,0.215705
14,"424_FED_20161228c_3T2_PL2017","DiffAll",134,-0.111159
14,"424_FED_20161228c_3T2_PL2017","Cont",134,-0.396633
14,"424_FED_20161228c_3T2_PL2017","DiffAll-Cont",134,0.285474
14,"424_FED_20161228c_3T2_PL2017","SameMan-Cont",134,0.284775
14,"424_FED_20161228c_3T2_PL2017","SamePath-Cont",134,0.259683
14,"424_FED_20161228c_3T2_PL2017","SameAg-Cont",134,0.612338
14,"424_FED_20161228c_3T2_PL2017","SameAll-Cont",134,0.215424
14,"424_FED_20161228c_3T2_PL2017","All-Cont",134,0.331539
14,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAll",134,0.07005
14,"424_FED_20161228c_3T2_PL2017","DiffAll-SameMan",134,7e-04
14,"424_FED_20161228c_3T2_PL2017","DiffAll-SamePath",134,0.025791
14,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAg",134,-0.326864
14,"424_FED_20161228c_3T2_PL2017","SameMan-SameAll",134,0.06935
14,"424_FED_20161228c_3T2_PL2017","SamePath-SameAll",134,0.044259
14,"424_FED_20161228c_3T2_PL2017","SameAg-SameAll",134,0.396914
14,"426_FED_20161215c_3T2_PL2017","SameAll",134,-0.254176
14,"426_FED_20161215c_3T2_PL2017","SameMan",134,-0.136487
14,"426_FED_20161215c_3T2_PL2017","SamePath",134,-1.383279
14,"426_FED_20161215c_3T2_PL2017","SameAg",134,-0.123764
14,"426_FED_20161215c_3T2_PL2017","DiffAll",134,1.932637
14,"426_FED_20161215c_3T2_PL2017","Cont",134,1.119046
14,"426_FED_20161215c_3T2_PL2017","DiffAll-Cont",134,0.813591
14,"426_FED_20161215c_3T2_PL2017","SameMan-Cont",134,-1.255533
14,"426_FED_20161215c_3T2_PL2017","SamePath-Cont",134,-2.502325
14,"426_FED_20161215c_3T2_PL2017","SameAg-Cont",134,-1.24281
14,"426_FED_20161215c_3T2_PL2017","SameAll-Cont",134,-1.373222
14,"426_FED_20161215c_3T2_PL2017","All-Cont",134,-1.11206
14,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAll",134,2.186813
14,"426_FED_20161215c_3T2_PL2017","DiffAll-SameMan",134,2.069124
14,"426_FED_20161215c_3T2_PL2017","DiffAll-SamePath",134,3.315916
14,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAg",134,2.056401
14,"426_FED_20161215c_3T2_PL2017","SameMan-SameAll",134,0.117689
14,"426_FED_20161215c_3T2_PL2017","SamePath-SameAll",134,-1.129103
14,"426_FED_20161215c_3T2_PL2017","SameAg-SameAll",134,0.130412
15,"334_FED_20161221a_3T2_PL2017","SameAll",206,0.304579
15,"334_FED_20161221a_3T2_PL2017","SameMan",206,-0.256479
15,"334_FED_20161221a_3T2_PL2017","SamePath",206,-0.347168
15,"334_FED_20161221a_3T2_PL2017","SameAg",206,-0.388751
15,"334_FED_20161221a_3T2_PL2017","DiffAll",206,-0.566342
15,"334_FED_20161221a_3T2_PL2017","Cont",206,-0.522668
15,"334_FED_20161221a_3T2_PL2017","DiffAll-Cont",206,-0.043674
15,"334_FED_20161221a_3T2_PL2017","SameMan-Cont",206,0.26619
15,"334_FED_20161221a_3T2_PL2017","SamePath-Cont",206,0.175501
15,"334_FED_20161221a_3T2_PL2017","SameAg-Cont",206,0.133917
15,"334_FED_20161221a_3T2_PL2017","SameAll-Cont",206,0.827247
15,"334_FED_20161221a_3T2_PL2017","All-Cont",206,0.271836
15,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAll",206,-0.870921
15,"334_FED_20161221a_3T2_PL2017","DiffAll-SameMan",206,-0.309863
15,"334_FED_20161221a_3T2_PL2017","DiffAll-SamePath",206,-0.219174
15,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAg",206,-0.177591
15,"334_FED_20161221a_3T2_PL2017","SameMan-SameAll",206,-0.561057
15,"334_FED_20161221a_3T2_PL2017","SamePath-SameAll",206,-0.651746
15,"334_FED_20161221a_3T2_PL2017","SameAg-SameAll",206,-0.69333
15,"479_FED_20161228d_3T2_PL2017","SameAll",206,0.005748
15,"479_FED_20161228d_3T2_PL2017","SameMan",206,0.285597
15,"479_FED_20161228d_3T2_PL2017","SamePath",206,0.228763
15,"479_FED_20161228d_3T2_PL2017","SameAg",206,0.708732
15,"479_FED_20161228d_3T2_PL2017","DiffAll",206,-0.343827
15,"479_FED_20161228d_3T2_PL2017","Cont",206,-0.625991
15,"479_FED_20161228d_3T2_PL2017","DiffAll-Cont",206,0.282164
15,"479_FED_20161228d_3T2_PL2017","SameMan-Cont",206,0.911588
15,"479_FED_20161228d_3T2_PL2017","SamePath-Cont",206,0.854754
15,"479_FED_20161228d_3T2_PL2017","SameAg-Cont",206,1.334723
15,"479_FED_20161228d_3T2_PL2017","SameAll-Cont",206,0.631739
15,"479_FED_20161228d_3T2_PL2017","All-Cont",206,0.802993
15,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAll",206,-0.349574
15,"479_FED_20161228d_3T2_PL2017","DiffAll-SameMan",206,-0.629423
15,"479_FED_20161228d_3T2_PL2017","DiffAll-SamePath",206,-0.57259
15,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAg",206,-1.052559
15,"479_FED_20161228d_3T2_PL2017","SameMan-SameAll",206,0.279849
15,"479_FED_20161228d_3T2_PL2017","SamePath-SameAll",206,0.223015
15,"479_FED_20161228d_3T2_PL2017","SameAg-SameAll",206,0.702984
15,"522_FED_20161228e_3T2_PL2017","SameAll",206,0.45617
15,"522_FED_20161228e_3T2_PL2017","SameMan",206,0.65683
15,"522_FED_20161228e_3T2_PL2017","SamePath",206,-0.34343
15,"522_FED_20161228e_3T2_PL2017","SameAg",206,0.43653
15,"522_FED_20161228e_3T2_PL2017","DiffAll",206,0.275377
15,"522_FED_20161228e_3T2_PL2017","Cont",206,1.332826
15,"522_FED_20161228e_3T2_PL2017","DiffAll-Cont",206,-1.057449
15,"522_FED_20161228e_3T2_PL2017","SameMan-Cont",206,-0.675995
15,"522_FED_20161228e_3T2_PL2017","SamePath-Cont",206,-1.676256
15,"522_FED_20161228e_3T2_PL2017","SameAg-Cont",206,-0.896296
15,"522_FED_20161228e_3T2_PL2017","SameAll-Cont",206,-0.876655
15,"522_FED_20161228e_3T2_PL2017","All-Cont",206,-1.03653
15,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAll",206,-0.180793
15,"522_FED_20161228e_3T2_PL2017","DiffAll-SameMan",206,-0.381454
15,"522_FED_20161228e_3T2_PL2017","DiffAll-SamePath",206,0.618807
15,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAg",206,-0.161153
15,"522_FED_20161228e_3T2_PL2017","SameMan-SameAll",206,0.20066
15,"522_FED_20161228e_3T2_PL2017","SamePath-SameAll",206,-0.7996
15,"522_FED_20161228e_3T2_PL2017","SameAg-SameAll",206,-0.019641
15,"516_FED_20161217a_3T2_PL2017","SameAll",206,0.066537
15,"516_FED_20161217a_3T2_PL2017","SameMan",206,0.978501
15,"516_FED_20161217a_3T2_PL2017","SamePath",206,0.533703
15,"516_FED_20161217a_3T2_PL2017","SameAg",206,1.346172
15,"516_FED_20161217a_3T2_PL2017","DiffAll",206,1.274766
15,"516_FED_20161217a_3T2_PL2017","Cont",206,0.502411
15,"516_FED_20161217a_3T2_PL2017","DiffAll-Cont",206,0.772354
15,"516_FED_20161217a_3T2_PL2017","SameMan-Cont",206,0.47609
15,"516_FED_20161217a_3T2_PL2017","SamePath-Cont",206,0.031292
15,"516_FED_20161217a_3T2_PL2017","SameAg-Cont",206,0.843761
15,"516_FED_20161217a_3T2_PL2017","SameAll-Cont",206,-0.435874
15,"516_FED_20161217a_3T2_PL2017","All-Cont",206,0.337525
15,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAll",206,1.208229
15,"516_FED_20161217a_3T2_PL2017","DiffAll-SameMan",206,0.296265
15,"516_FED_20161217a_3T2_PL2017","DiffAll-SamePath",206,0.741062
15,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAg",206,-0.071407
15,"516_FED_20161217a_3T2_PL2017","SameMan-SameAll",206,0.911964
15,"516_FED_20161217a_3T2_PL2017","SamePath-SameAll",206,0.467167
15,"516_FED_20161217a_3T2_PL2017","SameAg-SameAll",206,1.279635
15,"424_FED_20161228c_3T2_PL2017","SameAll",206,-0.59181
15,"424_FED_20161228c_3T2_PL2017","SameMan",206,0.497197
15,"424_FED_20161228c_3T2_PL2017","SamePath",206,0.029399
15,"424_FED_20161228c_3T2_PL2017","SameAg",206,-0.127998
15,"424_FED_20161228c_3T2_PL2017","DiffAll",206,0.385066
15,"424_FED_20161228c_3T2_PL2017","Cont",206,-0.104878
15,"424_FED_20161228c_3T2_PL2017","DiffAll-Cont",206,0.489945
15,"424_FED_20161228c_3T2_PL2017","SameMan-Cont",206,0.602076
15,"424_FED_20161228c_3T2_PL2017","SamePath-Cont",206,0.134277
15,"424_FED_20161228c_3T2_PL2017","SameAg-Cont",206,-0.02312
15,"424_FED_20161228c_3T2_PL2017","SameAll-Cont",206,-0.486932
15,"424_FED_20161228c_3T2_PL2017","All-Cont",206,0.143249
15,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAll",206,0.976877
15,"424_FED_20161228c_3T2_PL2017","DiffAll-SameMan",206,-0.112131
15,"424_FED_20161228c_3T2_PL2017","DiffAll-SamePath",206,0.355667
15,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAg",206,0.513064
15,"424_FED_20161228c_3T2_PL2017","SameMan-SameAll",206,1.089008
15,"424_FED_20161228c_3T2_PL2017","SamePath-SameAll",206,0.621209
15,"424_FED_20161228c_3T2_PL2017","SameAg-SameAll",206,0.463812
15,"426_FED_20161215c_3T2_PL2017","SameAll",206,0.450762
15,"426_FED_20161215c_3T2_PL2017","SameMan",206,-1.04155
15,"426_FED_20161215c_3T2_PL2017","SamePath",206,-0.962496
15,"426_FED_20161215c_3T2_PL2017","SameAg",206,0.479697
15,"426_FED_20161215c_3T2_PL2017","DiffAll",206,-0.533532
15,"426_FED_20161215c_3T2_PL2017","Cont",206,0.372273
15,"426_FED_20161215c_3T2_PL2017","DiffAll-Cont",206,-0.905806
15,"426_FED_20161215c_3T2_PL2017","SameMan-Cont",206,-1.413823
15,"426_FED_20161215c_3T2_PL2017","SamePath-Cont",206,-1.334769
15,"426_FED_20161215c_3T2_PL2017","SameAg-Cont",206,0.107424
15,"426_FED_20161215c_3T2_PL2017","SameAll-Cont",206,0.078489
15,"426_FED_20161215c_3T2_PL2017","All-Cont",206,-0.693697
15,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAll",206,-0.984294
15,"426_FED_20161215c_3T2_PL2017","DiffAll-SameMan",206,0.508017
15,"426_FED_20161215c_3T2_PL2017","DiffAll-SamePath",206,0.428963
15,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAg",206,-1.01323
15,"426_FED_20161215c_3T2_PL2017","SameMan-SameAll",206,-1.492312
15,"426_FED_20161215c_3T2_PL2017","SamePath-SameAll",206,-1.413257
15,"426_FED_20161215c_3T2_PL2017","SameAg-SameAll",206,0.028935
16,"334_FED_20161221a_3T2_PL2017","SameAll",222,0.320338
16,"334_FED_20161221a_3T2_PL2017","SameMan",222,0.671614
16,"334_FED_20161221a_3T2_PL2017","SamePath",222,0.102757
16,"334_FED_20161221a_3T2_PL2017","SameAg",222,-0.257513
16,"334_FED_20161221a_3T2_PL2017","DiffAll",222,0.287499
16,"334_FED_20161221a_3T2_PL2017","Cont",222,0.44705
16,"334_FED_20161221a_3T2_PL2017","DiffAll-Cont",222,-0.159551
16,"334_FED_20161221a_3T2_PL2017","SameMan-Cont",222,0.224564
16,"334_FED_20161221a_3T2_PL2017","SamePath-Cont",222,-0.344293
16,"334_FED_20161221a_3T2_PL2017","SameAg-Cont",222,-0.704564
16,"334_FED_20161221a_3T2_PL2017","SameAll-Cont",222,-0.126712
16,"334_FED_20161221a_3T2_PL2017","All-Cont",222,-0.222111
16,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAll",222,-0.032839
16,"334_FED_20161221a_3T2_PL2017","DiffAll-SameMan",222,-0.384115
16,"334_FED_20161221a_3T2_PL2017","DiffAll-SamePath",222,0.184742
16,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAg",222,0.545012
16,"334_FED_20161221a_3T2_PL2017","SameMan-SameAll",222,0.351276
16,"334_FED_20161221a_3T2_PL2017","SamePath-SameAll",222,-0.217581
16,"334_FED_20161221a_3T2_PL2017","SameAg-SameAll",222,-0.577851
16,"479_FED_20161228d_3T2_PL2017","SameAll",222,-0.193101
16,"479_FED_20161228d_3T2_PL2017","SameMan",222,0.061694
16,"479_FED_20161228d_3T2_PL2017","SamePath",222,0.18195
16,"479_FED_20161228d_3T2_PL2017","SameAg",222,0.671725
16,"479_FED_20161228d_3T2_PL2017","DiffAll",222,-0.493484
16,"479_FED_20161228d_3T2_PL2017","Cont",222,-0.467161
16,"479_FED_20161228d_3T2_PL2017","DiffAll-Cont",222,-0.026323
16,"479_FED_20161228d_3T2_PL2017","SameMan-Cont",222,0.528855
16,"479_FED_20161228d_3T2_PL2017","SamePath-Cont",222,0.649111
16,"479_FED_20161228d_3T2_PL2017","SameAg-Cont",222,1.138886
16,"479_FED_20161228d_3T2_PL2017","SameAll-Cont",222,0.27406
16,"479_FED_20161228d_3T2_PL2017","All-Cont",222,0.512918
16,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAll",222,-0.300383
16,"479_FED_20161228d_3T2_PL2017","DiffAll-SameMan",222,-0.555178
16,"479_FED_20161228d_3T2_PL2017","DiffAll-SamePath",222,-0.675434
16,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAg",222,-1.165208
16,"479_FED_20161228d_3T2_PL2017","SameMan-SameAll",222,0.254795
16,"479_FED_20161228d_3T2_PL2017","SamePath-SameAll",222,0.375051
16,"479_FED_20161228d_3T2_PL2017","SameAg-SameAll",222,0.864826
16,"522_FED_20161228e_3T2_PL2017","SameAll",222,0.208313
16,"522_FED_20161228e_3T2_PL2017","SameMan",222,0.432484
16,"522_FED_20161228e_3T2_PL2017","SamePath",222,-0.150332
16,"522_FED_20161228e_3T2_PL2017","SameAg",222,0.474401
16,"522_FED_20161228e_3T2_PL2017","DiffAll",222,0.202713
16,"522_FED_20161228e_3T2_PL2017","Cont",222,1.046531
16,"522_FED_20161228e_3T2_PL2017","DiffAll-Cont",222,-0.843818
16,"522_FED_20161228e_3T2_PL2017","SameMan-Cont",222,-0.614048
16,"522_FED_20161228e_3T2_PL2017","SamePath-Cont",222,-1.196863
16,"522_FED_20161228e_3T2_PL2017","SameAg-Cont",222,-0.57213
16,"522_FED_20161228e_3T2_PL2017","SameAll-Cont",222,-0.838218
16,"522_FED_20161228e_3T2_PL2017","All-Cont",222,-0.813015
16,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAll",222,-0.0056
16,"522_FED_20161228e_3T2_PL2017","DiffAll-SameMan",222,-0.22977
16,"522_FED_20161228e_3T2_PL2017","DiffAll-SamePath",222,0.353045
16,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAg",222,-0.271688
16,"522_FED_20161228e_3T2_PL2017","SameMan-SameAll",222,0.22417
16,"522_FED_20161228e_3T2_PL2017","SamePath-SameAll",222,-0.358645
16,"522_FED_20161228e_3T2_PL2017","SameAg-SameAll",222,0.266087
16,"516_FED_20161217a_3T2_PL2017","SameAll",222,0.254947
16,"516_FED_20161217a_3T2_PL2017","SameMan",222,0.398574
16,"516_FED_20161217a_3T2_PL2017","SamePath",222,0.379883
16,"516_FED_20161217a_3T2_PL2017","SameAg",222,0.954784
16,"516_FED_20161217a_3T2_PL2017","DiffAll",222,0.681606
16,"516_FED_20161217a_3T2_PL2017","Cont",222,0.283739
16,"516_FED_20161217a_3T2_PL2017","DiffAll-Cont",222,0.397867
16,"516_FED_20161217a_3T2_PL2017","SameMan-Cont",222,0.114835
16,"516_FED_20161217a_3T2_PL2017","SamePath-Cont",222,0.096144
16,"516_FED_20161217a_3T2_PL2017","SameAg-Cont",222,0.671045
16,"516_FED_20161217a_3T2_PL2017","SameAll-Cont",222,-0.028793
16,"516_FED_20161217a_3T2_PL2017","All-Cont",222,0.250219
16,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAll",222,0.426659
16,"516_FED_20161217a_3T2_PL2017","DiffAll-SameMan",222,0.283032
16,"516_FED_20161217a_3T2_PL2017","DiffAll-SamePath",222,0.301723
16,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAg",222,-0.273178
16,"516_FED_20161217a_3T2_PL2017","SameMan-SameAll",222,0.143628
16,"516_FED_20161217a_3T2_PL2017","SamePath-SameAll",222,0.124936
16,"516_FED_20161217a_3T2_PL2017","SameAg-SameAll",222,0.699838
16,"424_FED_20161228c_3T2_PL2017","SameAll",222,-0.629212
16,"424_FED_20161228c_3T2_PL2017","SameMan",222,0.211874
16,"424_FED_20161228c_3T2_PL2017","SamePath",222,-0.027366
16,"424_FED_20161228c_3T2_PL2017","SameAg",222,0.055423
16,"424_FED_20161228c_3T2_PL2017","DiffAll",222,0.30755
16,"424_FED_20161228c_3T2_PL2017","Cont",222,-0.082023
16,"424_FED_20161228c_3T2_PL2017","DiffAll-Cont",222,0.389573
16,"424_FED_20161228c_3T2_PL2017","SameMan-Cont",222,0.293897
16,"424_FED_20161228c_3T2_PL2017","SamePath-Cont",222,0.054657
16,"424_FED_20161228c_3T2_PL2017","SameAg-Cont",222,0.137446
16,"424_FED_20161228c_3T2_PL2017","SameAll-Cont",222,-0.547189
16,"424_FED_20161228c_3T2_PL2017","All-Cont",222,0.065677
16,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAll",222,0.936762
16,"424_FED_20161228c_3T2_PL2017","DiffAll-SameMan",222,0.095676
16,"424_FED_20161228c_3T2_PL2017","DiffAll-SamePath",222,0.334916
16,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAg",222,0.252127
16,"424_FED_20161228c_3T2_PL2017","SameMan-SameAll",222,0.841086
16,"424_FED_20161228c_3T2_PL2017","SamePath-SameAll",222,0.601846
16,"424_FED_20161228c_3T2_PL2017","SameAg-SameAll",222,0.684635
16,"426_FED_20161215c_3T2_PL2017","SameAll",222,0.070758
16,"426_FED_20161215c_3T2_PL2017","SameMan",222,-0.927816
16,"426_FED_20161215c_3T2_PL2017","SamePath",222,-1.021553
16,"426_FED_20161215c_3T2_PL2017","SameAg",222,0.096915
16,"426_FED_20161215c_3T2_PL2017","DiffAll",222,0.048108
16,"426_FED_20161215c_3T2_PL2017","Cont",222,0.786808
16,"426_FED_20161215c_3T2_PL2017","DiffAll-Cont",222,-0.7387
16,"426_FED_20161215c_3T2_PL2017","SameMan-Cont",222,-1.714624
16,"426_FED_20161215c_3T2_PL2017","SamePath-Cont",222,-1.808361
16,"426_FED_20161215c_3T2_PL2017","SameAg-Cont",222,-0.689893
16,"426_FED_20161215c_3T2_PL2017","SameAll-Cont",222,-0.71605
16,"426_FED_20161215c_3T2_PL2017","All-Cont",222,-1.133525
16,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAll",222,-0.02265
16,"426_FED_20161215c_3T2_PL2017","DiffAll-SameMan",222,0.975924
16,"426_FED_20161215c_3T2_PL2017","DiffAll-SamePath",222,1.069661
16,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAg",222,-0.048807
16,"426_FED_20161215c_3T2_PL2017","SameMan-SameAll",222,-0.998575
16,"426_FED_20161215c_3T2_PL2017","SamePath-SameAll",222,-1.092311
16,"426_FED_20161215c_3T2_PL2017","SameAg-SameAll",222,0.026157
17,"334_FED_20161221a_3T2_PL2017","SameAll",161,0.634327
17,"334_FED_20161221a_3T2_PL2017","SameMan",161,0.459714
17,"334_FED_20161221a_3T2_PL2017","SamePath",161,0.400597
17,"334_FED_20161221a_3T2_PL2017","SameAg",161,0.144784
17,"334_FED_20161221a_3T2_PL2017","DiffAll",161,0.092638
17,"334_FED_20161221a_3T2_PL2017","Cont",161,0.478896
17,"334_FED_20161221a_3T2_PL2017","DiffAll-Cont",161,-0.386258
17,"334_FED_20161221a_3T2_PL2017","SameMan-Cont",161,-0.019183
17,"334_FED_20161221a_3T2_PL2017","SamePath-Cont",161,-0.078299
17,"334_FED_20161221a_3T2_PL2017","SameAg-Cont",161,-0.334112
17,"334_FED_20161221a_3T2_PL2017","SameAll-Cont",161,0.155431
17,"334_FED_20161221a_3T2_PL2017","All-Cont",161,-0.132484
17,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAll",161,-0.541689
17,"334_FED_20161221a_3T2_PL2017","DiffAll-SameMan",161,-0.367075
17,"334_FED_20161221a_3T2_PL2017","DiffAll-SamePath",161,-0.307959
17,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAg",161,-0.052146
17,"334_FED_20161221a_3T2_PL2017","SameMan-SameAll",161,-0.174614
17,"334_FED_20161221a_3T2_PL2017","SamePath-SameAll",161,-0.23373
17,"334_FED_20161221a_3T2_PL2017","SameAg-SameAll",161,-0.489543
17,"479_FED_20161228d_3T2_PL2017","SameAll",161,0.343924
17,"479_FED_20161228d_3T2_PL2017","SameMan",161,-0.099701
17,"479_FED_20161228d_3T2_PL2017","SamePath",161,0.320436
17,"479_FED_20161228d_3T2_PL2017","SameAg",161,0.541055
17,"479_FED_20161228d_3T2_PL2017","DiffAll",161,0.0475
17,"479_FED_20161228d_3T2_PL2017","Cont",161,0.370004
17,"479_FED_20161228d_3T2_PL2017","DiffAll-Cont",161,-0.322504
17,"479_FED_20161228d_3T2_PL2017","SameMan-Cont",161,-0.469704
